hour,dry_bulb_temp_milli_c,relative_humidity_milli_pct,global_horizontal_milli_wh_m2,direct_normal_milli_wh_m2,diffuse_horizontal_milli_wh_m2,wind_speed_milli_m_s,wind_direction_milli_deg
1755,11175,65136,0,0,0,2978,197117
1756,11575,64876,0,0,0,3153,197117
1757,12211,64463,0,0,0,3263,197117
1758,13039,63925,0,0,0,3300,197117
1759,14004,63298,140217,100956,39261,3263,197117
1760,15039,62625,270879,195033,75846,3153,197117
1761,16074,61952,383080,275818,107262,2978,197117
1762,17039,61325,469175,337806,131369,2750,197117
1763,17867,60786,523297,376774,146523,2485,197117
1764,18503,60373,541757,390065,151692,2200,197117
1765,18903,60113,523297,376774,146523,1915,197117
1766,19039,60025,469175,337806,131369,1650,197117
1767,18903,60113,383080,275818,107262,1422,197117
1768,18503,60373,270879,195033,75846,1247,197117
1769,17867,60786,140217,100956,39261,1137,197117
1770,17039,61325,0,0,0,1100,197117
1771,16074,61952,0,0,0,1137,197117
1772,15039,62625,0,0,0,1247,197117
1773,14004,63298,0,0,0,1422,197117
1774,13039,63925,0,0,0,1650,197117
1775,12211,64463,0,0,0,1915,197117
1776,11694,64799,0,0,0,2200,171083
1777,11295,65058,0,0,0,2485,171083
1778,11159,65147,0,0,0,2750,171083
1779,11295,65058,0,0,0,2978,171083
1780,11694,64799,0,0,0,3153,171083
1781,12330,64385,0,0,0,3263,171083
1782,13159,63847,0,0,0,3300,171083
1783,14123,63220,141609,101958,39650,3263,171083
1784,15159,62547,273567,196968,76599,3153,171083
1785,16194,61874,386882,278555,108327,2978,171083
1786,17159,61247,473832,341159,132673,2750,171083
1787,17987,60708,528491,380514,147978,2485,171083
1788,18623,60295,547134,393937,153198,2200,171083
1789,19022,60036,528491,380514,147978,1915,171083
1790,19159,59947,473832,341159,132673,1650,171083
1791,19022,60036,386882,278555,108327,1422,171083
1792,18623,60295,273567,196968,76599,1247,171083
1793,17987,60708,141609,101958,39650,1137,171083
1794,17159,61247,0,0,0,1100,171083
1795,16194,61874,0,0,0,1137,171083
1796,15159,62547,0,0,0,1247,171083
1797,14123,63220,0,0,0,1422,171083
1798,13159,63847,0,0,0,1650,171083
1799,12330,64385,0,0,0,1915,171083
1800,11814,64721,0,0,0,2200,154852
1801,11415,64981,0,0,0,2485,154852
1802,11278,65069,0,0,0,2750,154852
1803,11415,64981,0,0,0,2978,154852
1804,11814,64721,0,0,0,3153,154852
1805,12450,64308,0,0,0,3263,154852
1806,13278,63769,0,0,0,3300,154852
1807,14243,63142,143003,102962,40041,3263,154852
1808,15278,62469,276261,198908,77353,3153,154852
1809,16314,61796,390693,281299,109394,2978,154852
1810,17278,61169,478499,344519,133980,2750,154852
1811,18107,60631,533696,384261,149435,2485,154852
1812,18742,60217,552523,397817,154706,2200,154852
1813,19142,59958,533696,384261,149435,1915,154852
1814,19278,59869,478499,344519,133980,1650,154852
1815,19142,59958,390693,281299,109394,1422,154852
1816,18742,60217,276261,198908,77353,1247,154852
1817,18107,60631,143003,102962,40041,1137,154852
1818,17278,61169,0,0,0,1100,154852
1819,16314,61796,0,0,0,1137,154852
1820,15278,62469,0,0,0,1247,154852
1821,14243,63142,0,0,0,1422,154852
1822,13278,63769,0,0,0,1650,154852
1823,12450,64308,0,0,0,1915,154852
1824,11934,64643,0,0,0,2200,160645
1825,11535,64903,0,0,0,2485,160645
1826,11398,64991,0,0,0,2750,160645
1827,11535,64903,0,0,0,2978,160645
1828,11934,64643,0,0,0,3153,160645
1829,12570,64230,0,0,0,3263,160645
1830,13398,63691,0,0,0,3300,160645
1831,14363,63064,144401,103968,40432,3263,160645
1832,15398,62391,278961,200852,78109,3153,160645
1833,16434,61718,394510,284047,110463,2978,160645
1834,17398,61091,483174,347885,135289,2750,160645
1835,18227,60553,538910,388015,150895,2485,160645
1836,18862,60139,557921,401703,156218,2200,160645
1837,19262,59880,538910,388015,150895,1915,160645
1838,19398,59791,483174,347885,135289,1650,160645
1839,19262,59880,394510,284047,110463,1422,160645
1840,18862,60139,278961,200852,78109,1247,160645
1841,18227,60553,144401,103968,40432,1137,160645
1842,17398,61091,0,0,0,1100,160645
1843,16434,61718,0,0,0,1137,160645
1844,15398,62391,0,0,0,1247,160645
1845,14363,63064,0,0,0,1422,160645
1846,13398,63691,0,0,0,1650,160645
1847,12570,64230,0,0,0,1915,160645
1848,12054,64565,0,0,0,2200,184100
1849,11655,64824,0,0,0,2485,184100
1850,11518,64913,0,0,0,2750,184100
1851,11655,64824,0,0,0,2978,184100
1852,12054,64565,0,0,0,3153,184100
1853,12690,64152,0,0,0,3263,184100
1854,13518,63613,0,0,0,3300,184100
1855,14483,62986,145800,104976,40824,3263,184100
1856,15518,62313,281664,202798,78866,3153,184100
1857,16554,61640,398333,286799,111533,2978,184100
1858,17518,61013,487856,351256,136600,2750,184100
1859,18347,60475,544132,391775,152357,2485,184100
1860,18982,60061,563327,405596,157732,2200,184100
1861,19382,59802,544132,391775,152357,1915,184100
1862,19518,59713,487856,351256,136600,1650,184100
1863,19382,59802,398333,286799,111533,1422,184100
1864,18982,60061,281664,202798,78866,1247,184100
1865,18347,60475,145800,104976,40824,1137,184100
1866,17518,61013,0,0,0,1100,184100
1867,16554,61640,0,0,0,1137,184100
1868,15518,62313,0,0,0,1247,184100
1869,14483,62986,0,0,0,1422,184100
1870,13518,63613,0,0,0,1650,184100
1871,12690,64152,0,0,0,1915,184100
1872,12175,64487,0,0,0,2200,207555
1873,11775,64746,0,0,0,2485,207555
1874,11639,64835,0,0,0,2750,207555
1875,11775,64746,0,0,0,2978,207555
1876,12175,64487,0,0,0,3153,207555
1877,12810,64073,0,0,0,3263,207555
1878,13639,63535,0,0,0,3300,207555
1879,14603,62908,147201,105984,41216,3263,207555
1880,15639,62235,284370,204746,79624,3153,207555
1881,16674,61562,402160,289555,112605,2978,207555
1882,17639,60935,492543,354631,137912,2750,207555
1883,18467,60396,549360,395540,153821,2485,207555
1884,19103,59983,568740,409493,159247,2200,207555
1885,19502,59723,549360,395540,153821,1915,207555
1886,19639,59635,492543,354631,137912,1650,207555
1887,19502,59723,402160,289555,112605,1422,207555
1888,19103,59983,284370,204746,79624,1247,207555
1889,18467,60396,147201,105984,41216,1137,207555
1890,17639,60935,0,0,0,1100,207555
1891,16674,61562,0,0,0,1137,207555
1892,15639,62235,0,0,0,1247,207555
1893,14603,62908,0,0,0,1422,207555
1894,13639,63535,0,0,0,1650,207555
1895,12810,64073,0,0,0,1915,207555
1896,12295,64408,0,0,0,2200,213348
1897,11895,64668,0,0,0,2485,213348
1898,11759,64757,0,0,0,2750,213348
1899,11895,64668,0,0,0,2978,213348
1900,12295,64408,0,0,0,3153,213348
1901,12931,63995,0,0,0,3263,213348
1902,13759,63457,0,0,0,3300,213348
1903,14724,62830,148603,106994,41609,3263,213348
1904,15759,62157,287079,206697,80382,3153,213348
1905,16794,61484,405990,292313,113677,2978,213348
1906,17759,60857,497235,358009,139226,2750,213348
1907,18587,60318,554593,399307,155286,2485,213348
1908,19223,59905,574157,413393,160764,2200,213348
1909,19623,59645,554593,399307,155286,1915,213348
1910,19759,59557,497235,358009,139226,1650,213348
1911,19623,59645,405990,292313,113677,1422,213348
1912,19223,59905,287079,206697,80382,1247,213348
1913,18587,60318,148603,106994,41609,1137,213348
1914,17759,60857,0,0,0,1100,213348
1915,16794,61484,0,0,0,1137,213348
1916,15759,62157,0,0,0,1247,213348
1917,14724,62830,0,0,0,1422,213348
1918,13759,63457,0,0,0,1650,213348
1919,12931,63995,0,0,0,1915,213348
1920,12415,64330,0,0,0,2200,197117
1921,12016,64590,0,0,0,2485,197117
1922,11880,64678,0,0,0,2750,197117
1923,12016,64590,0,0,0,2978,197117
1924,12415,64330,0,0,0,3153,197117
1925,13051,63917,0,0,0,3263,197117
1926,13880,63378,0,0,0,3300,197117
1927,14844,62751,150006,108004,42002,3263,197117
1928,15880,62078,289789,208648,81141,3153,197117
1929,16915,61405,409823,295073,114751,2978,197117
1930,17880,60778,501929,361389,140540,2750,197117
1931,18708,60240,559829,403077,156752,2485,197117
1932,19344,59827,579578,417296,162282,2200,197117
1933,19743,59567,559829,403077,156752,1915,197117
1934,19880,59478,501929,361389,140540,1650,197117
1935,19743,59567,409823,295073,114751,1422,197117
1936,19344,59827,289789,208648,81141,1247,197117
1937,18708,60240,150006,108004,42002,1137,197117
1938,17880,60778,0,0,0,1100,197117
1939,16915,61405,0,0,0,1137,197117
1940,15880,62078,0,0,0,1247,197117
1941,14844,62751,0,0,0,1422,197117
1942,13880,63378,0,0,0,1650,197117
1943,13051,63917,0,0,0,1915,197117
1944,12536,64252,0,0,0,2200,171083
1945,12136,64511,0,0,0,2485,171083
1946,12000,64600,0,0,0,2750,171083
1947,12136,64511,0,0,0,2978,171083
1948,12536,64252,0,0,0,3153,171083
1949,13172,63838,0,0,0,3263,171083
1950,14000,63300,0,0,0,3300,171083
1951,14965,62673,151409,109015,42395,3263,171083
1952,16000,62000,292500,210600,81900,3153,171083
1953,17035,61327,413657,297833,115824,2978,171083
1954,18000,60700,506625,364770,141855,2750,171083
1955,18828,60162,565067,406848,158219,2485,171083
1956,19464,59748,585000,421200,163800,2200,171083
1957,19864,59489,565067,406848,158219,1915,171083
1958,20000,59400,506625,364770,141855,1650,171083
1959,19864,59489,413657,297833,115824,1422,171083
1960,19464,59748,292500,210600,81900,1247,171083
1961,18828,60162,151409,109015,42395,1137,171083
1962,18000,60700,0,0,0,1100,171083
1963,17035,61327,0,0,0,1137,171083
1964,16000,62000,0,0,0,1247,171083
1965,14965,62673,0,0,0,1422,171083
1966,14000,63300,0,0,0,1650,171083
1967,13172,63838,0,0,0,1915,171083
1968,12656,64173,0,0,0,2200,154852
1969,12257,64433,0,0,0,2485,154852
1970,12120,64522,0,0,0,2750,154852
1971,12257,64433,0,0,0,2978,154852
1972,12656,64173,0,0,0,3153,154852
1973,13292,63760,0,0,0,3263,154852
1974,14120,63222,0,0,0,3300,154852
1975,15085,62595,152813,110025,42788,3263,154852
1976,16120,61922,295211,212552,82659,3153,154852
1977,17156,61249,417492,300594,116898,2978,154852
1978,18120,60622,511321,368151,143170,2750,154852
1979,18949,60083,570304,410619,159685,2485,154852
1980,19585,59670,590422,425104,165318,2200,154852
1981,19984,59410,570304,410619,159685,1915,154852
1982,20120,59322,511321,368151,143170,1650,154852
1983,19984,59410,417492,300594,116898,1422,154852
1984,19585,59670,295211,212552,82659,1247,154852
1985,18949,60083,152813,110025,42788,1137,154852
1986,18120,60622,0,0,0,1100,154852
1987,17156,61249,0,0,0,1137,154852
1988,16120,61922,0,0,0,1247,154852
1989,15085,62595,0,0,0,1422,154852
1990,14120,63222,0,0,0,1650,154852
1991,13292,63760,0,0,0,1915,154852
1992,12777,64095,0,0,0,2200,160645
1993,12377,64355,0,0,0,2485,160645
1994,12241,64443,0,0,0,2750,160645
1995,12377,64355,0,0,0,2978,160645
1996,12777,64095,0,0,0,3153,160645
1997,13413,63682,0,0,0,3263,160645
1998,14241,63143,0,0,0,3300,160645
1999,15206,62516,154215,111035,43180,3263,160645
2000,16241,61843,297921,214503,83418,3153,160645
2001,17276,61170,421324,303354,117971,2978,160645
2002,18241,60543,516015,371531,144484,2750,160645
2003,19069,60005,575540,414389,161151,2485,160645
2004,19705,59592,595843,429007,166836,2200,160645
2005,20105,59332,575540,414389,161151,1915,160645
2006,20241,59243,516015,371531,144484,1650,160645
2007,20105,59332,421324,303354,117971,1422,160645
2008,19705,59592,297921,214503,83418,1247,160645
2009,19069,60005,154215,111035,43180,1137,160645
2010,18241,60543,0,0,0,1100,160645
2011,17276,61170,0,0,0,1137,160645
2012,16241,61843,0,0,0,1247,160645
2013,15206,62516,0,0,0,1422,160645
2014,14241,63143,0,0,0,1650,160645
2015,13413,63682,0,0,0,1915,160645
2016,12897,64017,0,0,0,2200,184100
2017,12498,64277,0,0,0,2485,184100
2018,12361,64365,0,0,0,2750,184100
2019,12498,64277,0,0,0,2978,184100
2020,12897,64017,0,0,0,3153,184100
2021,13533,63604,0,0,0,3263,184100
2022,14361,63065,0,0,0,3300,184100
2023,15326,62438,155618,112045,43573,3263,184100
2024,16361,61765,300630,216454,84176,3153,184100
2025,17397,61092,425155,306112,119043,2978,184100
2026,18361,60465,520707,374909,145798,2750,184100
2027,19190,59927,580773,418156,162616,2485,184100
2028,19825,59513,601260,432907,168353,2200,184100
2029,20225,59254,580773,418156,162616,1915,184100
2030,20361,59165,520707,374909,145798,1650,184100
2031,20225,59254,425155,306112,119043,1422,184100
2032,19825,59513,300630,216454,84176,1247,184100
2033,19190,59927,155618,112045,43573,1137,184100
2034,18361,60465,0,0,0,1100,184100
2035,17397,61092,0,0,0,1137,184100
2036,16361,61765,0,0,0,1247,184100
2037,15326,62438,0,0,0,1422,184100
2038,14361,63065,0,0,0,1650,184100
2039,13533,63604,0,0,0,1915,184100
2040,13018,63939,0,0,0,2200,207555
2041,12618,64198,0,0,0,2485,207555
2042,12482,64287,0,0,0,2750,207555
2043,12618,64198,0,0,0,2978,207555
2044,13018,63939,0,0,0,3153,207555
2045,13653,63525,0,0,0,3263,207555
2046,14482,62987,0,0,0,3300,207555
2047,15446,62360,157018,113053,43965,3263,207555
2048,16482,61687,303336,218402,84934,3153,207555
2049,17517,61014,428982,308867,120115,2978,207555
2050,18482,60387,525394,378284,147110,2750,207555
2051,19310,59848,586001,421921,164080,2485,207555
2052,19946,59435,606673,436804,169868,2200,207555
2053,20345,59176,586001,421921,164080,1915,207555
2054,20482,59087,525394,378284,147110,1650,207555
2055,20345,59176,428982,308867,120115,1422,207555
2056,19946,59435,303336,218402,84934,1247,207555
2057,19310,59848,157018,113053,43965,1137,207555
2058,18482,60387,0,0,0,1100,207555
2059,17517,61014,0,0,0,1137,207555
2060,16482,61687,0,0,0,1247,207555
2061,15446,62360,0,0,0,1422,207555
2062,14482,62987,0,0,0,1650,207555
2063,13653,63525,0,0,0,1915,207555
2064,13138,63861,0,0,0,2200,213348
2065,12738,64120,0,0,0,2485,213348
2066,12602,64209,0,0,0,2750,213348
2067,12738,64120,0,0,0,2978,213348
2068,13138,63861,0,0,0,3153,213348
2069,13773,63447,0,0,0,3263,213348
2070,14602,62909,0,0,0,3300,213348
2071,15566,62282,158418,114061,44357,3263,213348
2072,16602,61609,306039,220348,85691,3153,213348
2073,17637,60936,432805,311620,121185,2978,213348
2074,18602,60309,530076,381655,148421,2750,213348
2075,19430,59770,591223,425680,165542,2485,213348
2076,20066,59357,612079,440697,171382,2200,213348
2077,20465,59097,591223,425680,165542,1915,213348
2078,20602,59009,530076,381655,148421,1650,213348
2079,20465,59097,432805,311620,121185,1422,213348
2080,20066,59357,306039,220348,85691,1247,213348
2081,19430,59770,158418,114061,44357,1137,213348
2082,18602,60309,0,0,0,1100,213348
2083,17637,60936,0,0,0,1137,213348
2084,16602,61609,0,0,0,1247,213348
2085,15566,62282,0,0,0,1422,213348
2086,14602,62909,0,0,0,1650,213348
2087,13773,63447,0,0,0,1915,213348
2088,13258,63783,0,0,0,2200,197117
2089,12858,64042,0,0,0,2485,197117
2090,12722,64131,0,0,0,2750,197117
2091,12858,64042,0,0,0,2978,197117
2092,13258,63783,0,0,0,3153,197117
2093,13893,63369,0,0,0,3263,197117
2094,14722,62831,0,0,0,3300,197117
2095,15686,62204,159815,115067,44748,3263,197117
2096,16722,61531,308739,222292,86447,3153,197117
2097,17757,60858,436622,314368,122254,2978,197117
2098,18722,60231,534751,385021,149730,2750,197117
2099,19550,59692,596437,429435,167002,2485,197117
2100,20186,59279,617477,444583,172894,2200,197117
2101,20585,59019,596437,429435,167002,1915,197117
2102,20722,58931,534751,385021,149730,1650,197117
2103,20585,59019,436622,314368,122254,1422,197117
2104,20186,59279,308739,222292,86447,1247,197117
2105,19550,59692,159815,115067,44748,1137,197117
2106,18722,60231,0,0,0,1100,197117
2107,17757,60858,0,0,0,1137,197117
2108,16722,61531,0,0,0,1247,197117
2109,15686,62204,0,0,0,1422,197117
2110,14722,62831,0,0,0,1650,197117
2111,13893,63369,0,0,0,1915,197117
2112,13377,63705,0,0,0,2200,171083
2113,12978,63964,0,0,0,2485,171083
2114,12841,64053,0,0,0,2750,171083
2115,12978,63964,0,0,0,2978,171083
2116,13377,63705,0,0,0,3153,171083
2117,14013,63292,0,0,0,3263,171083
2118,14841,62753,0,0,0,3300,171083
2119,15806,62126,161209,116071,45139,3263,171083
2120,16841,61453,311433,224232,87201,3153,171083
2121,17877,60780,440432,317111,123321,2978,171083
2122,18841,60153,539417,388381,151037,2750,171083
2123,19670,59615,601642,433182,168460,2485,171083
2124,20306,59201,622866,448463,174402,2200,171083
2125,20705,58942,601642,433182,168460,1915,171083
2126,20841,58853,539417,388381,151037,1650,171083
2127,20705,58942,440432,317111,123321,1422,171083
2128,20306,59201,311433,224232,87201,1247,171083
2129,19670,59615,161209,116071,45139,1137,171083
2130,18841,60153,0,0,0,1100,171083
2131,17877,60780,0,0,0,1137,171083
2132,16841,61453,0,0,0,1247,171083
2133,15806,62126,0,0,0,1422,171083
2134,14841,62753,0,0,0,1650,171083
2135,14013,63292,0,0,0,1915,171083
2136,13497,63627,0,0,0,2200,154852
2137,13097,63887,0,0,0,2485,154852
2138,12961,63975,0,0,0,2750,154852
2139,13097,63887,0,0,0,2978,154852
2140,13497,63627,0,0,0,3153,154852
2141,14133,63214,0,0,0,3263,154852
2142,14961,62675,0,0,0,3300,154852
2143,15926,62048,162601,117073,45528,3263,154852
2144,16961,61375,314121,226167,87954,3153,154852
2145,17996,60702,444235,319849,124386,2978,154852
2146,18961,60075,544074,391733,152341,2750,154852
2147,19789,59537,606836,436922,169914,2485,154852
2148,20425,59124,628243,452335,175908,2200,154852
2149,20825,58864,606836,436922,169914,1915,154852
2150,20961,58775,544074,391733,152341,1650,154852
2151,20825,58864,444235,319849,124386,1422,154852
2152,20425,59124,314121,226167,87954,1247,154852
2153,19789,59537,162601,117073,45528,1137,154852
2154,18961,60075,0,0,0,1100,154852
2155,17996,60702,0,0,0,1137,154852
2156,16961,61375,0,0,0,1247,154852
2157,15926,62048,0,0,0,1422,154852
2158,14961,62675,0,0,0,1650,154852
2159,14133,63214,0,0,0,1915,154852
2160,13616,63550,0,0,0,2200,160645
2161,13216,63809,0,0,0,2485,160645
2162,13080,63898,0,0,0,2750,160645
2163,13216,63809,0,0,0,2978,160645
2164,13616,63550,0,0,0,3153,160645
2165,14252,63136,0,0,0,3263,160645
2166,15080,62598,0,0,0,3300,160645
2167,16045,61971,163990,118073,45917,3263,160645
2168,17080,61298,316804,228099,88705,3153,160645
2169,18115,60625,448028,322580,125448,2978,160645
2170,19080,59998,548720,395078,153642,2750,160645
2171,19909,59459,612018,440653,171365,2485,160645
2172,20544,59046,633607,456197,177410,2200,160645
2173,20944,58786,612018,440653,171365,1915,160645
2174,21080,58698,548720,395078,153642,1650,160645
2175,20944,58786,448028,322580,125448,1422,160645
2176,20544,59046,316804,228099,88705,1247,160645
2177,19909,59459,163990,118073,45917,1137,160645
2178,19080,59998,0,0,0,1100,160645
2179,18115,60625,0,0,0,1137,160645
2180,17080,61298,0,0,0,1247,160645
2181,16045,61971,0,0,0,1422,160645
2182,15080,62598,0,0,0,1650,160645
2183,14252,63136,0,0,0,1915,160645
2184,13735,63472,0,0,0,2200,184100
2185,13335,63732,0,0,0,2485,184100
2186,13199,63821,0,0,0,2750,184100
2187,13335,63732,0,0,0,2978,184100
2188,13735,63472,0,0,0,3153,184100
2189,14371,63059,0,0,0,3263,184100
2190,15199,62521,0,0,0,3300,184100
2191,16164,61894,165374,119070,46305,3263,184100
2192,17199,61221,319479,230025,89454,3153,184100
2193,18234,60548,451811,325304,126507,2978,184100
2194,19199,59921,553353,398414,154939,2750,184100
2195,20027,59382,617185,444373,172812,2485,184100
2196,20663,58969,638957,460049,178908,2200,184100
2197,21063,58709,617185,444373,172812,1915,184100
2198,21199,58621,553353,398414,154939,1650,184100
2199,21063,58709,451811,325304,126507,1422,184100
2200,20663,58969,319479,230025,89454,1247,184100
2201,20027,59382,165374,119070,46305,1137,184100
2202,19199,59921,0,0,0,1100,184100
2203,18234,60548,0,0,0,1137,184100
2204,17199,61221,0,0,0,1247,184100
2205,16164,61894,0,0,0,1422,184100
2206,15199,62521,0,0,0,1650,184100
2207,14371,63059,0,0,0,1915,184100
2208,13853,63395,0,0,0,2200,207555
2209,13454,63655,0,0,0,2485,207555
2210,13318,63744,0,0,0,2750,207555
2211,13454,63655,0,0,0,2978,207555
2212,13853,63395,0,0,0,3153,207555
2213,14489,62982,0,0,0,3263,207555
2214,15318,62444,0,0,0,3300,207555
2215,16282,61816,166755,120064,46691,3263,207555
2216,17318,61144,322146,231945,90201,3153,207555
2217,18353,60471,455583,328020,127563,2978,207555
2218,19318,59844,557973,401740,156232,2750,207555
2219,20146,59305,622338,448083,174255,2485,207555
2220,20782,58892,644291,463890,180402,2200,207555
2221,21181,58632,622338,448083,174255,1915,207555
2222,21318,58544,557973,401740,156232,1650,207555
2223,21181,58632,455583,328020,127563,1422,207555
2224,20782,58892,322146,231945,90201,1247,207555
2225,20146,59305,166755,120064,46691,1137,207555
2226,19318,59844,0,0,0,1100,207555
2227,18353,60471,0,0,0,1137,207555
2228,17318,61144,0,0,0,1247,207555
2229,16282,61816,0,0,0,1422,207555
2230,15318,62444,0,0,0,1650,207555
2231,14489,62982,0,0,0,1915,207555
2232,13972,63318,0,0,0,2200,213348
2233,13572,63578,0,0,0,2485,213348
2234,13436,63667,0,0,0,2750,213348
2235,13572,63578,0,0,0,2978,213348
2236,13972,63318,0,0,0,3153,213348
2237,14607,62905,0,0,0,3263,213348
2238,15436,62367,0,0,0,3300,213348
2239,16400,61740,168131,121054,47077,3263,213348
2240,17436,61067,324804,233859,90945,3153,213348
2241,18471,60394,459342,330726,128616,2978,213348
2242,19436,59767,562577,405055,157522,2750,213348
2243,20264,59228,627473,451781,175692,2485,213348
2244,20900,58815,649608,467718,181890,2200,213348
2245,21299,58555,627473,451781,175692,1915,213348
2246,21436,58467,562577,405055,157522,1650,213348
2247,21299,58555,459342,330726,128616,1422,213348
2248,20900,58815,324804,233859,90945,1247,213348
2249,20264,59228,168131,121054,47077,1137,213348
2250,19436,59767,0,0,0,1100,213348
2251,18471,60394,0,0,0,1137,213348
2252,17436,61067,0,0,0,1247,213348
2253,16400,61740,0,0,0,1422,213348
2254,15436,62367,0,0,0,1650,213348
2255,14607,62905,0,0,0,1915,213348
2256,14089,63242,0,0,0,2200,197117
2257,13690,63502,0,0,0,2485,197117
2258,13553,63590,0,0,0,2750,197117
2259,13690,63502,0,0,0,2978,197117
2260,14089,63242,0,0,0,3153,197117
2261,14725,62829,0,0,0,3263,197117
2262,15553,62290,0,0,0,3300,197117
2263,16518,61663,169502,122041,47461,3263,197117
2264,17553,60990,327453,235766,91687,3153,197117
2265,18589,60317,463088,333423,129665,2978,197117
2266,19553,59690,567165,408359,158806,2750,197117
2267,20382,59152,632590,455465,177125,2485,197117
2268,21018,58739,654905,471532,183373,2200,197117
2269,21417,58479,632590,455465,177125,1915,197117
2270,21553,58390,567165,408359,158806,1650,197117
2271,21417,58479,463088,333423,129665,1422,197117
2272,21018,58739,327453,235766,91687,1247,197117
2273,20382,59152,169502,122041,47461,1137,197117
2274,19553,59690,0,0,0,1100,197117
2275,18589,60317,0,0,0,1137,197117
2276,17553,60990,0,0,0,1247,197117
2277,16518,61663,0,0,0,1422,197117
2278,15553,62290,0,0,0,1650,197117
2279,14725,62829,0,0,0,1915,197117
2280,14207,63166,0,0,0,2200,171083
2281,13807,63425,0,0,0,2485,171083
2282,13671,63514,0,0,0,2750,171083
2283,13807,63425,0,0,0,2978,171083
2284,14207,63166,0,0,0,3153,171083
2285,14842,62753,0,0,0,3263,171083
2286,15671,62214,0,0,0,3300,171083
2287,16635,61587,170868,123025,47843,3263,171083
2288,17671,60914,330091,237665,92425,3153,171083
2289,18706,60241,466819,336110,130709,2978,171083
2290,19671,59614,571734,411649,160086,2750,171083
2291,20499,59076,637687,459134,178552,2485,171083
2292,21135,58662,660182,475331,184851,2200,171083
2293,21534,58403,637687,459134,178552,1915,171083
2294,21671,58314,571734,411649,160086,1650,171083
2295,21534,58403,466819,336110,130709,1422,171083
2296,21135,58662,330091,237665,92425,1247,171083
2297,20499,59076,170868,123025,47843,1137,171083
2298,19671,59614,0,0,0,1100,171083
2299,18706,60241,0,0,0,1137,171083
2300,17671,60914,0,0,0,1247,171083
2301,16635,61587,0,0,0,1422,171083
2302,15671,62214,0,0,0,1650,171083
2303,14842,62753,0,0,0,1915,171083
2304,14323,63090,0,0,0,2200,154852
2305,13924,63350,0,0,0,2485,154852
2306,13787,63438,0,0,0,2750,154852
2307,13924,63350,0,0,0,2978,154852
2308,14323,63090,0,0,0,3153,154852
2309,14959,62677,0,0,0,3263,154852
2310,15787,62138,0,0,0,3300,154852
2311,16752,61511,172228,124004,48224,3263,154852
2312,17787,60838,332718,239557,93161,3153,154852
2313,18823,60165,470535,338785,131750,2978,154852
2314,19787,59538,576285,414925,161360,2750,154852
2315,20616,59000,642762,462789,179973,2485,154852
2316,21252,58586,665436,479114,186322,2200,154852
2317,21651,58327,642762,462789,179973,1915,154852
2318,21787,58238,576285,414925,161360,1650,154852
2319,21651,58327,470535,338785,131750,1422,154852
2320,21252,58586,332718,239557,93161,1247,154852
2321,20616,59000,172228,124004,48224,1137,154852
2322,19787,59538,0,0,0,1100,154852
2323,18823,60165,0,0,0,1137,154852
2324,17787,60838,0,0,0,1247,154852
2325,16752,61511,0,0,0,1422,154852
2326,15787,62138,0,0,0,1650,154852
2327,14959,62677,0,0,0,1915,154852
2328,14440,63014,0,0,0,2200,160645
2329,14040,63274,0,0,0,2485,160645
2330,13904,63363,0,0,0,2750,160645
2331,14040,63274,0,0,0,2978,160645
2332,14440,63014,0,0,0,3153,160645
2333,15075,62601,0,0,0,3263,160645
2334,15904,62063,0,0,0,3300,160645
2335,16868,61436,173581,124979,48603,3263,160645
2336,17904,60763,335333,241440,93893,3153,160645
2337,18939,60090,474233,341448,132785,2978,160645
2338,19904,59463,580815,418186,162628,2750,160645
2339,20732,58924,647814,466426,181388,2485,160645
2340,21368,58511,670667,482880,187787,2200,160645
2341,21767,58251,647814,466426,181388,1915,160645
2342,21904,58163,580815,418186,162628,1650,160645
2343,21767,58251,474233,341448,132785,1422,160645
2344,21368,58511,335333,241440,93893,1247,160645
2345,20732,58924,173581,124979,48603,1137,160645
2346,19904,59463,0,0,0,1100,160645
2347,18939,60090,0,0,0,1137,160645
2348,17904,60763,0,0,0,1247,160645
2349,16868,61436,0,0,0,1422,160645
2350,15904,62063,0,0,0,1650,160645
2351,15075,62601,0,0,0,1915,160645
2352,14555,62939,0,0,0,2200,184100
2353,14156,63199,0,0,0,2485,184100
2354,14019,63287,0,0,0,2750,184100
2355,14156,63199,0,0,0,2978,184100
2356,14555,62939,0,0,0,3153,184100
2357,15191,62526,0,0,0,3263,184100
2358,16019,61987,0,0,0,3300,184100
2359,16984,61360,174929,125949,48980,3263,184100
2360,18019,60687,337936,243314,94622,3153,184100
2361,19055,60014,477914,344098,133816,2978,184100
2362,20019,59387,585322,421432,163890,2750,184100
2363,20848,58849,652842,470046,182796,2485,184100
2364,21483,58436,675872,486628,189244,2200,184100
2365,21883,58176,652842,470046,182796,1915,184100
2366,22019,58087,585322,421432,163890,1650,184100
2367,21883,58176,477914,344098,133816,1422,184100
2368,21483,58436,337936,243314,94622,1247,184100
2369,20848,58849,174929,125949,48980,1137,184100
2370,20019,59387,0,0,0,1100,184100
2371,19055,60014,0,0,0,1137,184100
2372,18019,60687,0,0,0,1247,184100
2373,16984,61360,0,0,0,1422,184100
2374,16019,61987,0,0,0,1650,184100
